,event_id,load_id,trip_id,event_type,facility_id,scheduled_datetime,actual_datetime,detention_minutes,on_time_flag,location_city,location_state
113595,EVT00113596,LOAD00056798,TRIP00056798,Delivery,FAC00010,2026-01-02 01:46:28.553483,2026-01-01 23:58:21.759182,65.0,True,Atlanta,GA
113596,EVT00113597,LOAD00056799,TRIP00056799,Pickup,FAC00005,2026-01-01 08:00:00.000000,2026-01-01 09:15:57.484657,162.0,True,Houston,TX
113597,EVT00113598,LOAD00056799,TRIP00056799,Delivery,FAC00037,2026-01-03 02:39:57.484657,2026-01-03 08:27:31.316383,117.0,False,Seattle,WA
113598,EVT00113599,LOAD00056800,TRIP00056800,Pickup,FAC00039,2026-01-01 11:00:00.000000,2026-01-01 12:19:50.819132,116.0,True,Las Vegas,NV
113599,EVT00113600,LOAD00056800,TRIP00056800,Delivery,FAC00019,2026-01-02 10:13:50.819132,2026-01-02 12:14:44.097486,0.0,False,Dallas,TX
113600,EVT00113601,LOAD00056801,TRIP00056801,Pickup,FAC00032,2026-01-01 07:00:00.000000,2026-01-01 08:29:18.424342,173.0,True,Miami,FL
113601,EVT00113602,LOAD00056801,TRIP00056801,Delivery,FAC00015,2026-01-03 01:59:18.424342,2026-01-03 07:47:08.621467,0.0,False,Denver,CO
113602,EVT00113603,LOAD00056802,TRIP00056802,Pickup,FAC00021,2026-01-01 18:00:00.000000,2026-01-01 21:33:52.983141,179.0,False,Minneapolis,MN
113603,EVT00113604,LOAD00056802,TRIP00056802,Delivery,FAC00050,2026-01-02 18:03:52.983141,2026-01-02 21:49:27.769448,227.0,False,Houston,TX
113604,EVT00113605,LOAD00056803,TRIP00056803,Pickup,FAC00020,2026-01-01 10:00:00.000000,2026-01-01 09:56:04.441999,64.0,True,Philadelphia,PA
113605,EVT00113606,LOAD00056803,TRIP00056803,Delivery,FAC00044,2026-01-02 04:50:04.441999,2026-01-02 06:06:19.825490,127.0,True,Minneapolis,MN
113606,EVT00113607,LOAD00056804,TRIP00056804,Pickup,FAC00048,2026-01-01 11:00:00.000000,2026-01-01 11:00:31.277018,54.0,True,Chicago,IL
113607,EVT00113608,LOAD00056804,TRIP00056804,Delivery,FAC00006,2026-01-02 18:06:31.277018,2026-01-02 21:18:25.915761,101.0,False,Los Angeles,CA
113608,EVT00113609,LOAD00056805,TRIP00056805,Pickup,FAC00015,2026-01-01 12:00:00.000000,2026-01-01 12:08:19.845731,0.0,True,Chicago,IL
113609,EVT00113610,LOAD00056805,TRIP00056805,Delivery,FAC00008,2026-01-03 03:02:19.845731,2026-01-03 04:53:17.713616,149.0,True,Los Angeles,CA
113610,EVT00113611,LOAD00056806,TRIP00056806,Pickup,FAC00018,2026-01-01 17:00:00.000000,2026-01-01 15:14:47.785636,66.0,True,Kansas City,MO
113611,EVT00113612,LOAD00056806,TRIP00056806,Delivery,FAC00016,2026-01-02 19:02:47.785636,2026-01-03 00:14:40.622790,120.0,False,Los Angeles,CA
113612,EVT00113613,LOAD00056807,TRIP00056807,Pickup,FAC00003,2026-01-01 15:00:00.000000,2026-01-01 18:53:08.319449,34.0,False,Kansas City,MO
113613,EVT00113614,LOAD00056807,TRIP00056807,Delivery,FAC00017,2026-01-02 19:59:08.319449,2026-01-02 19:14:24.303062,206.0,True,Los Angeles,CA
113614,EVT00113615,LOAD00056808,TRIP00056808,Pickup,FAC00016,2026-01-01 18:00:00.000000,2026-01-01 18:38:40.217818,93.0,True,Houston,TX
113615,EVT00113616,LOAD00056808,TRIP00056808,Delivery,FAC00004,2026-01-02 05:44:40.217818,2026-01-02 02:55:18.452530,81.0,False,Memphis,TN
113616,EVT00113617,LOAD00056809,TRIP00056809,Pickup,FAC00018,2026-01-01 15:00:00.000000,2026-01-01 15:22:43.571374,54.0,True,Dallas,TX
113617,EVT00113618,LOAD00056809,TRIP00056809,Delivery,FAC00001,2026-01-02 06:34:43.571374,2026-01-02 04:47:14.337830,49.0,True,Denver,CO
113618,EVT00113619,LOAD00056810,TRIP00056810,Pickup,FAC00027,2026-01-01 09:00:00.000000,2026-01-01 09:23:25.223377,60.0,True,Phoenix,AZ
113619,EVT00113620,LOAD00056810,TRIP00056810,Delivery,FAC00032,2026-01-02 06:11:25.223377,2026-01-02 08:06:14.668027,0.0,True,Kansas City,MO
113620,EVT00113621,LOAD00056811,TRIP00056811,Pickup,FAC00010,2026-01-01 16:00:00.000000,2026-01-01 16:42:09.221277,51.0,True,Memphis,TN
113621,EVT00113622,LOAD00056811,TRIP00056811,Delivery,FAC00007,2026-01-03 02:48:09.221277,2026-01-03 07:03:31.264671,19.0,False,Los Angeles,CA
113622,EVT00113623,LOAD00056812,TRIP00056812,Pickup,FAC00019,2026-01-01 13:00:00.000000,2026-01-01 15:14:04.908023,5.0,False,Kansas City,MO
113623,EVT00113624,LOAD00056812,TRIP00056812,Delivery,FAC00024,2026-01-02 08:50:04.908023,2026-01-02 14:20:30.937752,190.0,False,Charlotte,NC
113624,EVT00113625,LOAD00056813,TRIP00056813,Pickup,FAC00034,2026-01-01 14:00:00.000000,2026-01-01 15:27:42.562497,87.0,True,Kansas City,MO
113625,EVT00113626,LOAD00056813,TRIP00056813,Delivery,FAC00010,2026-01-02 09:33:42.562497,2026-01-02 15:16:42.558766,96.0,False,Charlotte,NC
113626,EVT00113627,LOAD00056814,TRIP00056814,Pickup,FAC00039,2026-01-01 17:00:00.000000,2026-01-01 16:12:26.345903,27.0,True,Chicago,IL
113627,EVT00113628,LOAD00056814,TRIP00056814,Delivery,FAC00027,2026-01-02 03:00:26.345903,2026-01-02 01:23:20.614587,190.0,True,Charlotte,NC
113628,EVT00113629,LOAD00056815,TRIP00056815,Pickup,FAC00006,2026-01-01 08:00:00.000000,2026-01-01 06:05:34.643854,75.0,True,Phoenix,AZ
113629,EVT00113630,LOAD00056815,TRIP00056815,Delivery,FAC00029,2026-01-01 18:47:34.643854,2026-01-01 22:17:26.375117,105.0,False,Denver,CO
113630,EVT00113631,LOAD00056816,TRIP00056816,Pickup,FAC00046,2026-01-01 07:00:00.000000,2026-01-01 07:37:08.688764,142.0,True,Portland,OR
113631,EVT00113632,LOAD00056816,TRIP00056816,Delivery,FAC00041,2026-01-03 00:43:08.688764,2026-01-02 23:17:42.196940,144.0,True,Detroit,MI
113632,EVT00113633,LOAD00056817,TRIP00056817,Pickup,FAC00008,2026-01-01 14:00:00.000000,2026-01-01 14:28:27.532575,83.0,True,Dallas,TX
113633,EVT00113634,LOAD00056817,TRIP00056817,Delivery,FAC00023,2026-01-02 04:34:27.532575,2026-01-02 08:17:44.990813,206.0,False,Denver,CO
113634,EVT00113635,LOAD00056818,TRIP00056818,Pickup,FAC00047,2026-01-01 13:00:00.000000,2026-01-01 14:45:16.067055,9.0,True,Charlotte,NC
113635,EVT00113636,LOAD00056818,TRIP00056818,Delivery,FAC00042,2026-01-03 15:51:16.067055,2026-01-03 18:17:17.290983,36.0,False,Seattle,WA
113636,EVT00113637,LOAD00056819,TRIP00056819,Pickup,FAC00037,2026-01-01 15:00:00.000000,2026-01-01 14:17:40.630323,26.0,True,Portland,OR
113637,EVT00113638,LOAD00056819,TRIP00056819,Delivery,FAC00029,2026-01-03 10:29:40.630323,2026-01-03 11:21:06.991019,81.0,True,Columbus,OH
113638,EVT00113639,LOAD00056820,TRIP00056820,Pickup,FAC00022,2026-01-01 13:00:00.000000,2026-01-01 14:31:08.644189,0.0,True,Phoenix,AZ
113639,EVT00113640,LOAD00056820,TRIP00056820,Delivery,FAC00036,2026-01-03 09:07:08.644189,2026-01-03 13:03:04.894917,87.0,False,Philadelphia,PA
113640,EVT00113641,LOAD00056821,TRIP00056821,Pickup,FAC00048,2026-01-01 17:00:00.000000,2026-01-01 19:17:54.428689,110.0,False,Columbus,OH
113641,EVT00113642,LOAD00056821,TRIP00056821,Delivery,FAC00033,2026-01-02 08:05:54.428689,2026-01-02 10:58:28.648721,235.0,False,Kansas City,MO
113642,EVT00113643,LOAD00056822,TRIP00056822,Pickup,FAC00016,2026-01-01 11:00:00.000000,2026-01-01 09:36:42.410202,38.0,True,Minneapolis,MN
113643,EVT00113644,LOAD00056822,TRIP00056822,Delivery,FAC00031,2026-01-02 17:48:42.410202,2026-01-02 18:30:39.214565,0.0,True,Los Angeles,CA
113644,EVT00113645,LOAD00056823,TRIP00056823,Pickup,FAC00015,2026-01-01 10:00:00.000000,2026-01-01 09:34:08.842587,116.0,True,Chicago,IL
113645,EVT00113646,LOAD00056823,TRIP00056823,Delivery,FAC00045,2026-01-03 00:28:08.842587,2026-01-03 01:05:46.116286,193.0,True,Los Angeles,CA
113646,EVT00113647,LOAD00056824,TRIP00056824,Pickup,FAC00013,2026-01-01 18:00:00.000000,2026-01-01 21:55:56.218251,70.0,False,Houston,TX
113647,EVT00113648,LOAD00056824,TRIP00056824,Delivery,FAC00042,2026-01-03 14:37:56.218251,2026-01-03 12:06:22.340971,214.0,False,Seattle,WA
113648,EVT00113649,LOAD00056825,TRIP00056825,Pickup,FAC00030,2026-01-01 17:00:00.000000,2026-01-01 17:39:40.931794,122.0,True,Minneapolis,MN
113649,EVT00113650,LOAD00056825,TRIP00056825,Delivery,FAC00007,2026-01-02 22:57:40.931794,2026-01-02 22:23:15.341742,234.0,True,Los Angeles,CA
113650,EVT00113651,LOAD00056826,TRIP00056826,Pickup,FAC00005,2026-01-01 08:00:00.000000,2026-01-01 09:31:08.825862,108.0,True,Charlotte,NC
113651,EVT00113652,LOAD00056826,TRIP00056826,Delivery,FAC00024,2026-01-01 19:31:08.825862,2026-01-01 23:26:00.683187,0.0,False,Memphis,TN
113652,EVT00113653,LOAD00056827,TRIP00056827,Pickup,FAC00038,2026-01-01 07:00:00.000000,2026-01-01 10:34:28.514749,48.0,False,Portland,OR
113653,EVT00113654,LOAD00056827,TRIP00056827,Delivery,FAC00005,2026-01-01 13:40:28.514749,2026-01-01 15:18:33.657779,169.0,True,Seattle,WA
113654,EVT00113655,LOAD00056828,TRIP00056828,Pickup,FAC00047,2026-01-01 11:00:00.000000,2026-01-01 11:39:21.085985,32.0,True,Atlanta,GA
113655,EVT00113656,LOAD00056828,TRIP00056828,Delivery,FAC00005,2026-01-01 23:27:21.085985,2026-01-01 23:59:32.385000,214.0,True,Miami,FL
113656,EVT00113657,LOAD00056829,TRIP00056829,Pickup,FAC00018,2026-01-02 08:00:00.000000,2026-01-02 10:12:02.906142,123.0,False,Denver,CO
113657,EVT00113658,LOAD00056829,TRIP00056829,Delivery,FAC00019,2026-01-02 20:36:02.906142,2026-01-02 19:29:27.507247,125.0,True,Kansas City,MO
113658,EVT00113659,LOAD00056830,TRIP00056830,Pickup,FAC00037,2026-01-02 08:00:00.000000,2026-01-02 11:05:21.477091,22.0,False,Dallas,TX
113659,EVT00113660,LOAD00056830,TRIP00056830,Delivery,FAC00038,2026-01-03 19:29:21.477091,2026-01-03 18:33:06.738621,11.0,True,New York,NY
113660,EVT00113661,LOAD00056831,TRIP00056831,Pickup,FAC00032,2026-01-02 18:00:00.000000,2026-01-02 16:55:03.822907,147.0,True,Philadelphia,PA
113661,EVT00113662,LOAD00056831,TRIP00056831,Delivery,FAC00045,2026-01-03 05:37:03.822907,2026-01-03 05:34:29.196134,94.0,True,Indianapolis,IN
113662,EVT00113663,LOAD00056832,TRIP00056832,Pickup,FAC00010,2026-01-02 16:00:00.000000,2026-01-02 14:15:29.894277,174.0,True,Dallas,TX
113663,EVT00113664,LOAD00056832,TRIP00056832,Delivery,FAC00017,2026-01-03 05:27:29.894277,2026-01-03 03:06:44.434213,83.0,False,Denver,CO
113664,EVT00113665,LOAD00056833,TRIP00056833,Pickup,FAC00001,2026-01-02 15:00:00.000000,2026-01-02 14:07:00.026561,172.0,True,Houston,TX
113665,EVT00113666,LOAD00056833,TRIP00056833,Delivery,FAC00006,2026-01-03 11:25:00.026561,2026-01-03 13:35:48.690709,31.0,False,Detroit,MI
113666,EVT00113667,LOAD00056834,TRIP00056834,Pickup,FAC00001,2026-01-02 06:00:00.000000,2026-01-02 06:40:25.154691,45.0,True,Kansas City,MO
113667,EVT00113668,LOAD00056834,TRIP00056834,Delivery,FAC00037,2026-01-02 17:04:25.154691,2026-01-02 20:21:18.582566,0.0,False,Indianapolis,IN
113668,EVT00113669,LOAD00056835,TRIP00056835,Pickup,FAC00021,2026-01-02 07:00:00.000000,2026-01-02 08:10:12.589167,109.0,True,Charlotte,NC
113669,EVT00113670,LOAD00056835,TRIP00056835,Delivery,FAC00033,2026-01-04 12:46:12.589167,2026-01-04 13:17:19.198339,223.0,True,Seattle,WA
113670,EVT00113671,LOAD00056836,TRIP00056836,Pickup,FAC00004,2026-01-02 08:00:00.000000,2026-01-02 11:44:17.254611,17.0,False,Las Vegas,NV
113671,EVT00113672,LOAD00056836,TRIP00056836,Delivery,FAC00001,2026-01-04 12:56:17.254611,2026-01-04 18:00:01.557120,146.0,False,New York,NY
113672,EVT00113673,LOAD00056837,TRIP00056837,Pickup,FAC00019,2026-01-02 16:00:00.000000,2026-01-02 18:09:09.458515,140.0,False,Houston,TX
113673,EVT00113674,LOAD00056837,TRIP00056837,Delivery,FAC00039,2026-01-03 17:27:09.458515,2026-01-03 17:30:31.892739,189.0,True,Detroit,MI
113674,EVT00113675,LOAD00056838,TRIP00056838,Pickup,FAC00010,2026-01-02 17:00:00.000000,2026-01-02 17:06:43.069939,45.0,True,Columbus,OH
113675,EVT00113676,LOAD00056838,TRIP00056838,Delivery,FAC00050,2026-01-03 04:12:43.069939,2026-01-03 08:31:12.665731,174.0,False,Minneapolis,MN
113676,EVT00113677,LOAD00056839,TRIP00056839,Pickup,FAC00042,2026-01-02 17:00:00.000000,2026-01-02 15:05:38.085790,119.0,True,Kansas City,MO
113677,EVT00113678,LOAD00056839,TRIP00056839,Delivery,FAC00040,2026-01-03 15:05:38.085790,2026-01-03 16:15:58.240603,0.0,True,Miami,FL
113678,EVT00113679,LOAD00056840,TRIP00056840,Pickup,FAC00039,2026-01-02 18:00:00.000000,2026-01-02 17:02:22.096478,174.0,True,Columbus,OH
113679,EVT00113680,LOAD00056840,TRIP00056840,Delivery,FAC00025,2026-01-04 13:32:22.096478,2026-01-04 18:33:17.193158,63.0,False,Portland,OR
113680,EVT00113681,LOAD00056841,TRIP00056841,Pickup,FAC00047,2026-01-02 16:00:00.000000,2026-01-02 17:50:53.700223,23.0,True,Las Vegas,NV
113681,EVT00113682,LOAD00056841,TRIP00056841,Delivery,FAC00029,2026-01-02 22:02:53.700223,2026-01-03 03:21:56.810879,198.0,False,Los Angeles,CA
113682,EVT00113683,LOAD00056842,TRIP00056842,Pickup,FAC00010,2026-01-02 15:00:00.000000,2026-01-02 15:55:57.818963,119.0,True,Houston,TX
113683,EVT00113684,LOAD00056842,TRIP00056842,Delivery,FAC00050,2026-01-03 15:07:57.818963,2026-01-03 13:41:22.132368,115.0,True,Detroit,MI
113684,EVT00113685,LOAD00056843,TRIP00056843,Pickup,FAC00025,2026-01-02 16:00:00.000000,2026-01-02 17:02:07.342408,145.0,True,Seattle,WA
113685,EVT00113686,LOAD00056843,TRIP00056843,Delivery,FAC00007,2026-01-04 17:26:07.342408,2026-01-04 22:14:24.351472,41.0,False,Charlotte,NC
113686,EVT00113687,LOAD00056844,TRIP00056844,Pickup,FAC00048,2026-01-02 14:00:00.000000,2026-01-02 17:44:23.802645,108.0,False,Memphis,TN
113687,EVT00113688,LOAD00056844,TRIP00056844,Delivery,FAC00035,2026-01-03 06:32:23.802645,2026-01-03 12:12:26.358117,149.0,False,Minneapolis,MN
113688,EVT00113689,LOAD00056845,TRIP00056845,Pickup,FAC00016,2026-01-02 14:00:00.000000,2026-01-02 15:03:57.838748,0.0,True,Kansas City,MO
113689,EVT00113690,LOAD00056845,TRIP00056845,Delivery,FAC00036,2026-01-03 15:03:57.838748,2026-01-03 13:18:51.840836,3.0,True,Miami,FL
113690,EVT00113691,LOAD00056846,TRIP00056846,Pickup,FAC00031,2026-01-02 18:00:00.000000,2026-01-02 21:29:56.226966,54.0,False,Minneapolis,MN
113691,EVT00113692,LOAD00056846,TRIP00056846,Delivery,FAC00025,2026-01-04 05:53:56.226966,2026-01-04 04:07:38.005640,66.0,True,Los Angeles,CA
113692,EVT00113693,LOAD00056847,TRIP00056847,Pickup,FAC00042,2026-01-02 07:00:00.000000,2026-01-02 06:13:56.405145,48.0,True,Portland,OR
113693,EVT00113694,LOAD00056847,TRIP00056847,Delivery,FAC00035,2026-01-02 08:49:56.405145,2026-01-02 14:26:27.712814,172.0,False,Seattle,WA
113694,EVT00113695,LOAD00056848,TRIP00056848,Pickup,FAC00047,2026-01-02 14:00:00.000000,2026-01-02 12:59:38.230764,63.0,True,Atlanta,GA
113695,EVT00113696,LOAD00056848,TRIP00056848,Delivery,FAC00050,2026-01-03 02:53:38.230764,2026-01-03 03:13:45.150248,55.0,True,Chicago,IL
113696,EVT00113697,LOAD00056849,TRIP00056849,Pickup,FAC00036,2026-01-02 06:00:00.000000,2026-01-02 04:51:54.117252,96.0,True,Houston,TX
113697,EVT00113698,LOAD00056849,TRIP00056849,Delivery,FAC00041,2026-01-03 07:27:54.117252,2026-01-03 08:27:36.324362,48.0,True,Detroit,MI
113698,EVT00113699,LOAD00056850,TRIP00056850,Pickup,FAC00007,2026-01-02 13:00:00.000000,2026-01-02 16:35:38.407007,67.0,False,Charlotte,NC
113699,EVT00113700,LOAD00056850,TRIP00056850,Delivery,FAC00007,2026-01-04 12:29:38.407007,2026-01-04 11:50:58.574027,221.0,True,Portland,OR
113700,EVT00113701,LOAD00056851,TRIP00056851,Pickup,FAC00031,2026-01-02 13:00:00.000000,2026-01-02 13:35:48.916470,46.0,True,Portland,OR
113701,EVT00113702,LOAD00056851,TRIP00056851,Delivery,FAC00046,2026-01-04 15:11:48.916470,2026-01-04 20:16:14.589260,88.0,False,Columbus,OH
113702,EVT00113703,LOAD00056852,TRIP00056852,Pickup,FAC00005,2026-01-02 06:00:00.000000,2026-01-02 05:20:22.656197,34.0,True,Denver,CO
113703,EVT00113704,LOAD00056852,TRIP00056852,Delivery,FAC00044,2026-01-02 16:02:22.656197,2026-01-02 13:03:51.806989,123.0,False,Kansas City,MO
113704,EVT00113705,LOAD00056853,TRIP00056853,Pickup,FAC00011,2026-01-02 15:00:00.000000,2026-01-02 14:25:41.051771,70.0,True,Miami,FL
113705,EVT00113706,LOAD00056853,TRIP00056853,Delivery,FAC00004,2026-01-03 13:49:41.051771,2026-01-03 11:32:11.281662,28.0,False,Philadelphia,PA
113706,EVT00113707,LOAD00056854,TRIP00056854,Pickup,FAC00010,2026-01-02 17:00:00.000000,2026-01-02 17:22:22.556281,17.0,True,Atlanta,GA
113707,EVT00113708,LOAD00056854,TRIP00056854,Delivery,FAC00035,2026-01-03 04:58:22.556281,2026-01-03 04:31:55.466316,222.0,True,Chicago,IL
113708,EVT00113709,LOAD00056855,TRIP00056855,Pickup,FAC00049,2026-01-02 16:00:00.000000,2026-01-02 14:09:03.576525,13.0,True,Miami,FL
113709,EVT00113710,LOAD00056855,TRIP00056855,Delivery,FAC00031,2026-01-03 13:57:03.576525,2026-01-03 15:16:48.680003,169.0,True,Dallas,TX
113710,EVT00113711,LOAD00056856,TRIP00056856,Pickup,FAC00013,2026-01-02 15:00:00.000000,2026-01-02 13:55:03.397586,0.0,True,Dallas,TX
113711,EVT00113712,LOAD00056856,TRIP00056856,Delivery,FAC00012,2026-01-03 16:43:03.397586,2026-01-03 22:22:45.234783,99.0,False,New York,NY
113712,EVT00113713,LOAD00056857,TRIP00056857,Pickup,FAC00001,2026-01-02 18:00:00.000000,2026-01-02 19:10:50.238540,108.0,True,Phoenix,AZ
113713,EVT00113714,LOAD00056857,TRIP00056857,Delivery,FAC00039,2026-01-03 15:58:50.238540,2026-01-03 18:53:36.041893,90.0,False,Kansas City,MO
113714,EVT00113715,LOAD00056858,TRIP00056858,Pickup,FAC00014,2026-01-02 15:00:00.000000,2026-01-02 13:11:41.851375,160.0,True,Kansas City,MO
113715,EVT00113716,LOAD00056858,TRIP00056858,Delivery,FAC00001,2026-01-02 21:29:41.851375,2026-01-03 02:38:00.918958,163.0,False,Indianapolis,IN
113716,EVT00113717,LOAD00056859,TRIP00056859,Pickup,FAC00001,2026-01-02 08:00:00.000000,2026-01-02 11:11:29.323455,114.0,False,Charlotte,NC
113717,EVT00113718,LOAD00056859,TRIP00056859,Delivery,FAC00023,2026-01-03 17:29:29.323455,2026-01-03 16:39:11.900503,191.0,True,Denver,CO
113718,EVT00113719,LOAD00056860,TRIP00056860,Pickup,FAC00050,2026-01-02 11:00:00.000000,2026-01-02 11:56:59.307424,70.0,True,Las Vegas,NV
113719,EVT00113720,LOAD00056860,TRIP00056860,Delivery,FAC00037,2026-01-04 14:50:59.307424,2026-01-04 20:18:15.607766,7.0,False,New York,NY
113720,EVT00113721,LOAD00056861,TRIP00056861,Pickup,FAC00039,2026-01-02 08:00:00.000000,2026-01-02 07:13:29.230304,101.0,True,Houston,TX
113721,EVT00113722,LOAD00056861,TRIP00056861,Delivery,FAC00013,2026-01-03 20:55:29.230304,2026-01-04 00:57:13.491517,68.0,False,Portland,OR
113722,EVT00113723,LOAD00056862,TRIP00056862,Pickup,FAC00004,2026-01-02 11:00:00.000000,2026-01-02 12:17:51.468639,35.0,True,Las Vegas,NV
113723,EVT00113724,LOAD00056862,TRIP00056862,Delivery,FAC00011,2026-01-02 17:11:51.468639,2026-01-02 18:53:28.628730,141.0,True,Los Angeles,CA
113724,EVT00113725,LOAD00056863,TRIP00056863,Pickup,FAC00006,2026-01-02 18:00:00.000000,2026-01-02 19:57:56.551966,118.0,True,Chicago,IL
113725,EVT00113726,LOAD00056863,TRIP00056863,Delivery,FAC00032,2026-01-04 14:03:56.551966,2026-01-04 16:20:24.355808,192.0,False,Los Angeles,CA
113726,EVT00113727,LOAD00056864,TRIP00056864,Pickup,FAC00049,2026-01-02 07:00:00.000000,2026-01-02 06:49:00.654269,104.0,True,Houston,TX
113727,EVT00113728,LOAD00056864,TRIP00056864,Delivery,FAC00016,2026-01-03 19:31:00.654269,2026-01-04 00:18:39.423110,155.0,False,Seattle,WA
113728,EVT00113729,LOAD00056865,TRIP00056865,Pickup,FAC00018,2026-01-02 11:00:00.000000,2026-01-02 11:19:04.989211,0.0,True,Philadelphia,PA
113729,EVT00113730,LOAD00056865,TRIP00056865,Delivery,FAC00038,2026-01-04 11:49:04.989211,2026-01-04 10:44:52.862548,142.0,True,Seattle,WA
113730,EVT00113731,LOAD00056866,TRIP00056866,Pickup,FAC00050,2026-01-02 07:00:00.000000,2026-01-02 05:52:14.571475,0.0,True,Detroit,MI
113731,EVT00113732,LOAD00056866,TRIP00056866,Delivery,FAC00050,2026-01-03 07:46:14.571475,2026-01-03 06:06:08.835545,152.0,True,Houston,TX
113732,EVT00113733,LOAD00056867,TRIP00056867,Pickup,FAC00043,2026-01-02 10:00:00.000000,2026-01-02 10:57:59.452363,155.0,True,New York,NY
113733,EVT00113734,LOAD00056867,TRIP00056867,Delivery,FAC00027,2026-01-02 21:39:59.452363,2026-01-03 01:55:34.589863,97.0,False,Columbus,OH
113734,EVT00113735,LOAD00056868,TRIP00056868,Pickup,FAC00049,2026-01-02 07:00:00.000000,2026-01-02 08:13:08.224198,59.0,True,Las Vegas,NV
113735,EVT00113736,LOAD00056868,TRIP00056868,Delivery,FAC00036,2026-01-04 03:43:08.224198,2026-01-04 09:19:44.106629,220.0,False,New York,NY
113736,EVT00113737,LOAD00056869,TRIP00056869,Pickup,FAC00037,2026-01-02 12:00:00.000000,2026-01-02 11:49:12.751202,82.0,True,Chicago,IL
113737,EVT00113738,LOAD00056869,TRIP00056869,Delivery,FAC00050,2026-01-03 17:13:12.751202,2026-01-03 15:30:56.280853,134.0,True,Las Vegas,NV
113738,EVT00113739,LOAD00056870,TRIP00056870,Pickup,FAC00050,2026-01-02 07:00:00.000000,2026-01-02 05:16:45.344021,60.0,True,Atlanta,GA
113739,EVT00113740,LOAD00056870,TRIP00056870,Delivery,FAC00044,2026-01-02 16:34:45.344021,2026-01-02 13:55:03.127614,199.0,False,Miami,FL
113740,EVT00113741,LOAD00056871,TRIP00056871,Pickup,FAC00013,2026-01-02 11:00:00.000000,2026-01-02 14:39:22.083213,10.0,False,Las Vegas,NV
113741,EVT00113742,LOAD00056871,TRIP00056871,Delivery,FAC00046,2026-01-04 13:09:22.083213,2026-01-04 18:04:26.084022,0.0,False,New York,NY
113742,EVT00113743,LOAD00056872,TRIP00056872,Pickup,FAC00016,2026-01-02 11:00:00.000000,2026-01-02 12:55:59.641268,48.0,True,Phoenix,AZ
113743,EVT00113744,LOAD00056872,TRIP00056872,Delivery,FAC00045,2026-01-03 10:55:59.641268,2026-01-03 12:46:54.971280,0.0,True,Kansas City,MO
113744,EVT00113745,LOAD00056873,TRIP00056873,Pickup,FAC00037,2026-01-02 09:00:00.000000,2026-01-02 09:19:10.375436,102.0,True,Portland,OR
113745,EVT00113746,LOAD00056873,TRIP00056873,Delivery,FAC00017,2026-01-04 04:25:10.375436,2026-01-04 02:42:07.202473,144.0,True,Columbus,OH
113746,EVT00113747,LOAD00056874,TRIP00056874,Pickup,FAC00017,2026-01-02 16:00:00.000000,2026-01-02 14:10:40.195788,10.0,True,Kansas City,MO
113747,EVT00113748,LOAD00056874,TRIP00056874,Delivery,FAC00037,2026-01-03 03:16:40.195788,2026-01-03 00:40:59.136807,170.0,False,Atlanta,GA
113748,EVT00113749,LOAD00056875,TRIP00056875,Pickup,FAC00049,2026-01-02 08:00:00.000000,2026-01-02 11:50:11.044132,141.0,False,Houston,TX
113749,EVT00113750,LOAD00056875,TRIP00056875,Delivery,FAC00048,2026-01-03 10:02:11.044132,2026-01-03 14:15:37.928223,10.0,False,Detroit,MI
113750,EVT00113751,LOAD00056876,TRIP00056876,Pickup,FAC00003,2026-01-02 13:00:00.000000,2026-01-02 13:23:46.961202,26.0,True,Kansas City,MO
